,epoch,train_loss,basket_value_train_loss,train_auc,train_mse,train_bce,val_loss,basket_value_val_loss,val_auc,val_mse,val_bce
0,1.0,1021.156733405938,956.5262519379365,0.5236772084973498,1019.4930868544337,1.6636446458037182,781.7440185546875,799.6508178710938,0.5533581197320423,781.0332641601562,0.7107784152030945
1,2.0,841.6776542604977,858.7003526819467,0.5017538829044452,840.4287420176141,1.2489137687990743,785.0015869140625,805.9501953125,0.5,784.3068237304688,0.6947775483131409
2,3.0,802.3563210623605,821.3548209897933,0.5013702039378116,801.1173979353429,1.2389232473256218,784.9134521484375,796.870849609375,0.5,784.0910034179688,0.8224631547927856
3,4.0,774.8650773336993,793.7931610435568,0.498244330419084,773.6278307983586,1.2372460258171856,784.8270874023438,803.0167236328125,0.5,784.092529296875,0.7345307469367981
4,5.0,773.8912046699114,792.7428631994948,0.5026355697727121,772.6563087850122,1.2348951456550445,784.5993041992188,809.5059814453125,0.5,784.0051879882812,0.5941039323806763
5,6.0,774.5650560698384,793.5714347124466,0.5024195863736319,773.3283436389929,1.23671169324954,785.52734375,810.8438110351562,0.5,784.8919067382812,0.6354403495788574
6,7.0,775.3291691840153,793.0252006372549,0.4999324259097563,774.062139590215,1.2670295157007725,785.353515625,808.4207153320312,0.5,784.6829223632812,0.6705941557884216
7,8.0,773.6470533801663,792.8289265669252,0.4959599715039707,772.4000470444171,1.2470061470469755,784.767822265625,803.4713134765625,0.5,784.0511474609375,0.716698408126831
8,9.0,941.5931301322034,805.2591299519927,0.49964692318789944,940.2965370799357,1.2965949959652399,784.7903442382812,812.2651977539062,0.5,784.214599609375,0.5757248997688293
9,10.0,774.3851995277698,793.4200362807595,0.501433412729308,773.1506689396872,1.2345309173273418,784.5429077148438,811.9010009765625,0.5,783.9955444335938,0.5473533272743225
10,,,,,,,,,,,
11,,,,,,,,,,,
12,,,,,,,,,,,
13,,,,,,,,,,,
14,,,,,,,,,,,
15,,,,,,,,,,,
16,,,,,,,,,,,
17,,,,,,,,,,,
18,,,,,,,,,,,
19,,,,,,,,,,,
20,,,,,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
40,,,,,,,,,,,
41,,,,,,,,,,,
42,,,,,,,,,,,
43,,,,,,,,,,,
44,,,,,,,,,,,
45,,,,,,,,,,,
46,,,,,,,,,,,
47,,,,,,,,,,,
48,,,,,,,,,,,
49,,,,,,,,,,,
50,,,,,,,,,,,
51,,,,,,,,,,,
52,,,,,,,,,,,
53,,,,,,,,,,,
54,,,,,,,,,,,
55,,,,,,,,,,,
56,,,,,,,,,,,
