,epoch,train_loss,basket_value_train_loss,train_auc,train_mse,train_bce,val_loss,basket_value_val_loss,val_auc,val_mse,val_bce
0,1.0,1119.3041565128917,845.7236733854091,0.45502304353669076,1118.846191242177,0.4579675857280989,792.163818359375,851.88330078125,0.45206408365791134,791.8410034179688,0.3228030204772949
1,2.0,5395.328002765615,849.4115036643595,0.47986830450294543,5394.923650762086,0.4044875294748356,789.7056274414062,854.119873046875,0.42480427200159315,789.3822021484375,0.32342737913131714
2,3.0,1063.2000200825353,904.6700851510747,0.4942673104332092,1062.831060172226,0.36896187474467607,777.184326171875,851.592529296875,0.4513566319666775,776.8549194335938,0.32940155267715454
3,4.0,3547.2403921429095,839.2601504699426,0.5207565607661269,3546.8788299794937,0.36159098567226516,788.235595703125,851.176513671875,0.5355571197967278,787.921142578125,0.3144693672657013
4,5.0,913.680901405815,975.2538023214736,0.5070841738751816,913.3432036369078,0.33769634496506457,786.2967529296875,850.9889526367188,0.432608644301975,785.9806518554688,0.3160712718963623
5,6.0,785.3372588736304,843.8862477824802,0.49315351167630206,785.000861816875,0.33639561663025536,785.0692138671875,848.8262329101562,0.4993591416168019,784.7537841796875,0.3154315948486328
6,7.0,789.0794737738215,836.9527820639896,0.504003460461025,788.7429553382042,0.3365188753275278,784.4461059570312,847.8670043945312,0.5000309981401116,784.130615234375,0.31546854972839355
7,8.0,775.7017339891003,836.9390318792903,0.5000972649646713,775.3710405903478,0.33069356051366633,784.337890625,847.7615966796875,0.5,784.0224609375,0.3154309391975403
8,9.0,795.5318705709666,836.2451413296701,0.496070469223801,795.2116957985311,0.32017559838551346,784.3150634765625,848.3179931640625,0.4999690018598884,783.9995727539062,0.3154829740524292
9,10.0,784.3999455418272,836.4728240263627,0.5017725032277007,784.0746808733259,0.32526436640370276,784.3064575195312,846.7653198242188,0.5,783.9907836914062,0.3156816065311432
10,11.0,785.9587619623281,837.0460716751497,0.4984447569649339,785.6302521173856,0.3285088299240019,784.308349609375,847.9296875,0.5,783.992919921875,0.31542325019836426
11,12.0,862.1352293421779,836.7879272320304,0.4941304406676873,861.8147960375715,0.3204326206866864,784.3065795898438,847.6588134765625,0.5,783.9911499023438,0.31541913747787476
12,13.0,774.0623809298795,836.4329028151552,0.4957819297360979,773.7429809570312,0.3193996123820772,784.30859375,848.156982421875,0.5,783.9931640625,0.31545817852020264
13,,,,,,,,,,,
14,,,,,,,,,,,
15,,,,,,,,,,,
16,,,,,,,,,,,
17,,,,,,,,,,,
18,,,,,,,,,,,
19,,,,,,,,,,,
20,,,,,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
40,,,,,,,,,,,
41,,,,,,,,,,,
42,,,,,,,,,,,
43,,,,,,,,,,,
44,,,,,,,,,,,
45,,,,,,,,,,,
46,,,,,,,,,,,
47,,,,,,,,,,,
48,,,,,,,,,,,
49,,,,,,,,,,,
50,,,,,,,,,,,
51,,,,,,,,,,,
52,,,,,,,,,,,
53,,,,,,,,,,,
54,,,,,,,,,,,
55,,,,,,,,,,,
56,,,,,,,,,,,
57,,,,,,,,,,,
58,,,,,,,,,,,
59,,,,,,,,,,,
60,,,,,,,,,,,
61,,,,,,,,,,,
62,,,,,,,,,,,
63,,,,,,,,,,,
64,,,,,,,,,,,
65,,,,,,,,,,,
66,,,,,,,,,,,
67,,,,,,,,,,,
68,,,,,,,,,,,
69,,,,,,,,,,,
70,,,,,,,,,,,
71,,,,,,,,,,,
72,,,,,,,,,,,
73,,,,,,,,,,,
74,,,,,,,,,,,
75,,,,,,,,,,,
76,,,,,,,,,,,
77,,,,,,,,,,,
78,,,,,,,,,,,
79,,,,,,,,,,,
80,,,,,,,,,,,
81,,,,,,,,,,,
82,,,,,,,,,,,
83,,,,,,,,,,,
84,,,,,,,,,,,
85,,,,,,,,,,,
86,,,,,,,,,,,
87,,,,,,,,,,,
88,,,,,,,,,,,
89,,,,,,,,,,,
90,,,,,,,,,,,
91,,,,,,,,,,,
92,,,,,,,,,,,
93,,,,,,,,,,,
94,,,,,,,,,,,
95,,,,,,,,,,,
96,,,,,,,,,,,
97,,,,,,,,,,,
98,,,,,,,,,,,
99,,,,,,,,,,,
100,,,,,,,,,,,
101,,,,,,,,,,,
102,,,,,,,,,,,
103,,,,,,,,,,,
104,,,,,,,,,,,
105,,,,,,,,,,,
106,,,,,,,,,,,
107,,,,,,,,,,,
108,,,,,,,,,,,
