,epoch,train_loss,basket_value_train_loss,train_auc,train_mse,train_bce,val_loss,basket_value_val_loss,val_auc,val_mse,val_bce,lambda1,lambda2
0,1.0,849.5923750213764,845.0153002526537,0.4438492114489627,845.0153002526537,4.577075902950562,781.0422973632812,780.2888793945312,0.4120500636315866,780.2888793945312,0.7534134984016418,1.0,1.0
1,2.0,775.4443755494102,772.8091577626593,0.4144180209746638,772.8091577626593,2.6352169544832313,769.6441040039062,768.9514770507812,0.39295413728869116,768.9514770507812,0.6926237344741821,1.0,1.0
2,3.0,774.4215635191277,771.7894477902836,0.4075025557568235,771.7894477902836,2.6321153336772536,767.2484741210938,766.5606689453125,0.3851808358087026,766.5606689453125,0.6878162622451782,0.9999898217100642,1.0000101782899358
3,4.0,763.397223101966,761.6723230599258,0.3962222599492928,761.6723230599258,1.7248998742132875,769.1242065429688,768.3959350585938,0.39096684034831297,768.3959350585938,0.7282465100288391,1.0236786418764061,0.9763213581235936
4,5.0,761.6288123299266,760.0393877161264,0.3828148486116731,760.0393877161264,1.5894248230116708,766.9934692382812,766.3108520507812,0.36597932318668147,766.3108520507812,0.6825897693634033,1.0054568700279494,0.9945431299720507
5,6.0,757.1939031598022,755.7816799884567,0.38752050547138583,755.7816799884567,1.4122205763917914,768.0780639648438,767.3988647460938,0.37627512103083893,767.3988647460938,0.6791772246360779,1.0075632547806466,0.9924367452193534
6,7.0,753.9945813719578,752.6114690402686,0.3817506712262272,752.6114690402686,1.383110975523332,760.6553955078125,759.9832153320312,0.3660956479774168,759.9832153320312,0.6721963882446289,1.0011727160740782,0.998827283925922
7,8.0,753.7742115026612,752.4216453681161,0.3721050400198839,752.4216453681161,1.3525668166566371,756.9108276367188,756.2262573242188,0.34721289290051743,756.2262573242188,0.6845889687538147,1.0015593876342084,0.9984406123657915
8,9.0,754.5198127055131,753.1296946910852,0.3825562111283123,753.1296946910852,1.3901173604248855,764.50048828125,763.79443359375,0.3671247280848964,763.79443359375,0.7060834169387817,0.9980841877504062,1.0019158122495937
9,10.0,752.995134626116,751.6282892652005,0.3927827834019375,751.6282892652005,1.3668455880724706,765.9908447265625,765.2484741210938,0.3745391706743785,765.2484741210938,0.7423556447029114,1.0010533791718257,0.9989466208281744
10,,,,,,,,,,,,,
11,,,,,,,,,,,,,
12,,,,,,,,,,,,,
13,,,,,,,,,,,,,
14,,,,,,,,,,,,,
15,,,,,,,,,,,,,
16,,,,,,,,,,,,,
17,,,,,,,,,,,,,
18,,,,,,,,,,,,,
19,,,,,,,,,,,,,
20,,,,,,,,,,,,,
21,,,,,,,,,,,,,
22,,,,,,,,,,,,,
23,,,,,,,,,,,,,
24,,,,,,,,,,,,,
25,,,,,,,,,,,,,
26,,,,,,,,,,,,,
27,,,,,,,,,,,,,
28,,,,,,,,,,,,,
29,,,,,,,,,,,,,
30,,,,,,,,,,,,,
31,,,,,,,,,,,,,
32,,,,,,,,,,,,,
33,,,,,,,,,,,,,
34,,,,,,,,,,,,,
35,,,,,,,,,,,,,
36,,,,,,,,,,,,,
37,,,,,,,,,,,,,
38,,,,,,,,,,,,,
39,,,,,,,,,,,,,
40,,,,,,,,,,,,,
41,,,,,,,,,,,,,
42,,,,,,,,,,,,,
43,,,,,,,,,,,,,
44,,,,,,,,,,,,,
45,,,,,,,,,,,,,
46,,,,,,,,,,,,,
47,,,,,,,,,,,,,
48,,,,,,,,,,,,,
49,,,,,,,,,,,,,
50,,,,,,,,,,,,,
51,,,,,,,,,,,,,
52,,,,,,,,,,,,,
53,,,,,,,,,,,,,
54,,,,,,,,,,,,,
55,,,,,,,,,,,,,
56,,,,,,,,,,,,,
57,,,,,,,,,,,,,
58,,,,,,,,,,,,,
59,,,,,,,,,,,,,
60,,,,,,,,,,,,,
61,,,,,,,,,,,,,
62,,,,,,,,,,,,,
63,,,,,,,,,,,,,
64,,,,,,,,,,,,,
65,,,,,,,,,,,,,
66,,,,,,,,,,,,,
67,,,,,,,,,,,,,
68,,,,,,,,,,,,,
69,,,,,,,,,,,,,
70,,,,,,,,,,,,,
71,,,,,,,,,,,,,
72,,,,,,,,,,,,,
73,,,,,,,,,,,,,
74,,,,,,,,,,,,,
75,,,,,,,,,,,,,
76,,,,,,,,,,,,,
77,,,,,,,,,,,,,
78,,,,,,,,,,,,,
79,,,,,,,,,,,,,
80,,,,,,,,,,,,,
81,,,,,,,,,,,,,
82,,,,,,,,,,,,,
83,,,,,,,,,,,,,
84,,,,,,,,,,,,,
85,,,,,,,,,,,,,
86,,,,,,,,,,,,,
87,,,,,,,,,,,,,
88,,,,,,,,,,,,,
89,,,,,,,,,,,,,
90,,,,,,,,,,,,,
91,,,,,,,,,,,,,
92,,,,,,,,,,,,,
93,,,,,,,,,,,,,
94,,,,,,,,,,,,,
95,,,,,,,,,,,,,
96,,,,,,,,,,,,,
97,,,,,,,,,,,,,
98,,,,,,,,,,,,,
99,,,,,,,,,,,,,
100,,,,,,,,,,,,,
101,,,,,,,,,,,,,
102,,,,,,,,,,,,,
103,,,,,,,,,,,,,
104,,,,,,,,,,,,,
105,,,,,,,,,,,,,
106,,,,,,,,,,,,,
107,,,,,,,,,,,,,
108,,,,,,,,,,,,,
109,,,,,,,,,,,,,
