,epoch,train_loss,basket_value_train_loss,train_auc,train_mse,train_bce,val_loss,basket_value_val_loss,val_auc,val_mse,val_bce,lambda1,lambda2
0,1.0,936.6006915320648,850.5670952358129,0.500004815097261,850.5670952358129,86.03359714241847,871.4603271484375,861.8953857421875,0.5,861.8953857421875,9.564925193786621,1.0,1.0
1,2.0,937.0135760161043,850.4669938350747,0.5,850.4669938350747,86.54658950618439,871.4603271484375,861.8953857421875,0.5,861.8953857421875,9.564925193786621,1.0,1.0
2,3.0,936.5463077100508,850.0591898725077,0.5,850.0591898725077,86.48712153522514,871.4603271484375,861.8953857421875,0.5,861.8953857421875,9.564925193786621,1.0003460249538667,0.9996539750461333
3,4.0,937.8861379798936,851.3055723225413,0.5,851.3055723225413,86.58057127408455,871.4603271484375,861.8953857421875,0.5,861.8953857421875,9.564925193786621,1.0006428757803043,0.9993571242196958
4,5.0,936.4242961860142,849.9711558336129,0.5,849.9711558336129,86.4531399077433,871.4603271484375,861.8953857421875,0.5,861.8953857421875,9.564925193786621,0.9998405498512155,1.0001594501487845
5,6.0,936.8195695935583,850.298470900834,0.5,850.298470900834,86.5211032095131,871.4603271484375,861.8953857421875,0.5,861.8953857421875,9.564925193786621,0.9993316014881689,1.000668398511831
6,7.0,937.5743928686973,851.0108118349789,0.5,851.0108118349789,86.56358005079024,871.4603271484375,861.8953857421875,0.5,861.8953857421875,9.564925193786621,1.0005780199558676,0.9994219800441326
7,8.0,936.9159736867331,850.4118629876822,0.5,850.4118629876822,86.50411233726454,871.4603271484375,861.8953857421875,0.5,861.8953857421875,9.564925193786621,0.9999719572078709,1.000028042792129
8,9.0,936.732296809097,850.2366842258195,0.5,850.2366842258195,86.49561674902044,871.4603271484375,861.8953857421875,0.5,861.8953857421875,9.564925193786621,0.999820362294704,1.000179637705296
9,10.0,937.1090222692197,850.6049096979247,0.5,850.6049096979247,86.5041123138615,871.4603271484375,861.8953857421875,0.5,861.8953857421875,9.564925193786621,1.0005581103496768,0.9994418896503232
10,,,,,,,,,,,,,
11,,,,,,,,,,,,,
12,,,,,,,,,,,,,
13,,,,,,,,,,,,,
14,,,,,,,,,,,,,
15,,,,,,,,,,,,,
16,,,,,,,,,,,,,
17,,,,,,,,,,,,,
18,,,,,,,,,,,,,
19,,,,,,,,,,,,,
20,,,,,,,,,,,,,
21,,,,,,,,,,,,,
22,,,,,,,,,,,,,
23,,,,,,,,,,,,,
24,,,,,,,,,,,,,
25,,,,,,,,,,,,,
26,,,,,,,,,,,,,
27,,,,,,,,,,,,,
28,,,,,,,,,,,,,
29,,,,,,,,,,,,,
30,,,,,,,,,,,,,
31,,,,,,,,,,,,,
32,,,,,,,,,,,,,
33,,,,,,,,,,,,,
34,,,,,,,,,,,,,
35,,,,,,,,,,,,,
36,,,,,,,,,,,,,
37,,,,,,,,,,,,,
38,,,,,,,,,,,,,
39,,,,,,,,,,,,,
40,,,,,,,,,,,,,
41,,,,,,,,,,,,,
42,,,,,,,,,,,,,
43,,,,,,,,,,,,,
44,,,,,,,,,,,,,
45,,,,,,,,,,,,,
46,,,,,,,,,,,,,
47,,,,,,,,,,,,,
48,,,,,,,,,,,,,
49,,,,,,,,,,,,,
50,,,,,,,,,,,,,
51,,,,,,,,,,,,,
52,,,,,,,,,,,,,
53,,,,,,,,,,,,,
54,,,,,,,,,,,,,
55,,,,,,,,,,,,,
56,,,,,,,,,,,,,
57,,,,,,,,,,,,,
58,,,,,,,,,,,,,
59,,,,,,,,,,,,,
60,,,,,,,,,,,,,
61,,,,,,,,,,,,,
62,,,,,,,,,,,,,
63,,,,,,,,,,,,,
64,,,,,,,,,,,,,
65,,,,,,,,,,,,,
66,,,,,,,,,,,,,
67,,,,,,,,,,,,,
68,,,,,,,,,,,,,
69,,,,,,,,,,,,,
70,,,,,,,,,,,,,
71,,,,,,,,,,,,,
72,,,,,,,,,,,,,
73,,,,,,,,,,,,,
74,,,,,,,,,,,,,
75,,,,,,,,,,,,,
76,,,,,,,,,,,,,
77,,,,,,,,,,,,,
78,,,,,,,,,,,,,
79,,,,,,,,,,,,,
80,,,,,,,,,,,,,
81,,,,,,,,,,,,,
82,,,,,,,,,,,,,
83,,,,,,,,,,,,,
84,,,,,,,,,,,,,
85,,,,,,,,,,,,,
86,,,,,,,,,,,,,
87,,,,,,,,,,,,,
88,,,,,,,,,,,,,
89,,,,,,,,,,,,,
90,,,,,,,,,,,,,
91,,,,,,,,,,,,,
92,,,,,,,,,,,,,
93,,,,,,,,,,,,,
94,,,,,,,,,,,,,
95,,,,,,,,,,,,,
96,,,,,,,,,,,,,
97,,,,,,,,,,,,,
98,,,,,,,,,,,,,
99,,,,,,,,,,,,,
100,,,,,,,,,,,,,
101,,,,,,,,,,,,,
102,,,,,,,,,,,,,
103,,,,,,,,,,,,,
104,,,,,,,,,,,,,
105,,,,,,,,,,,,,
106,,,,,,,,,,,,,
107,,,,,,,,,,,,,
108,,,,,,,,,,,,,
109,,,,,,,,,,,,,
110,,,,,,,,,,,,,
111,,,,,,,,,,,,,
112,,,,,,,,,,,,,
113,,,,,,,,,,,,,
114,,,,,,,,,,,,,
115,,,,,,,,,,,,,
116,,,,,,,,,,,,,
117,,,,,,,,,,,,,
118,,,,,,,,,,,,,
119,,,,,,,,,,,,,
120,,,,,,,,,,,,,
121,,,,,,,,,,,,,
122,,,,,,,,,,,,,
123,,,,,,,,,,,,,
124,,,,,,,,,,,,,
125,,,,,,,,,,,,,
126,,,,,,,,,,,,,
127,,,,,,,,,,,,,
128,,,,,,,,,,,,,
