,epoch,train_loss,basket_value_train_loss,train_auc,train_mse,train_bce,val_loss,basket_value_val_loss,val_auc,val_mse,val_bce
0,1.0,1297.149402671146,841.9497961463284,0.4802341918103758,1296.7261998986685,0.4232122955783721,801.9893188476562,848.5877075195312,0.5781888836962865,801.66796875,0.32135751843452454
1,2.0,864.9371072326754,839.3572454730853,0.5231399287625971,864.6151514478177,0.3219525628421347,778.6023559570312,846.618408203125,0.5792848841730693,778.291748046875,0.31061163544654846
2,3.0,806.6218999578473,835.9832764140655,0.5427190330163125,806.3071759014452,0.3147242756162737,787.2808837890625,850.4891357421875,0.5471801322635765,786.9679565429688,0.31290802359580994
3,4.0,776.037115375384,836.6558799919445,0.51457014967492,775.7210747737855,0.3160415862882925,779.0902709960938,846.7901000976562,0.4999380037197768,778.7747802734375,0.3155131936073303
4,5.0,786.3203877157513,838.393782092679,0.5180278943841713,786.0028974823139,0.31748963061565627,778.5302124023438,848.6250610351562,0.5,778.214599609375,0.3156246244907379
5,6.0,778.2026688770582,836.3020029844411,0.49785793096422315,777.8866474016837,0.31602209694282984,780.051513671875,848.6909790039062,0.5,779.7359619140625,0.3155694603919983
6,7.0,776.4485606063163,835.9857832151258,0.49793382507521067,776.1330152942288,0.31554553933590423,784.7804565429688,849.1364135742188,0.5,784.4649658203125,0.31548625230789185
7,8.0,2266.2129157398886,849.955081634441,0.49461568063377565,2265.894732169109,0.3181699929721711,784.3609619140625,847.9493408203125,0.5,784.0455322265625,0.31542086601257324
8,9.0,774.9788001744612,836.8334369571528,0.49982259412538776,774.6623064969908,0.31649435191385206,784.3385620117188,847.6270141601562,0.5,784.0231323242188,0.31545427441596985
9,10.0,775.1232499270578,836.843981014785,0.4998331113993531,774.8054872855613,0.3177625964726171,784.3192749023438,847.8811645507812,0.5,784.0038452148438,0.3154168426990509
10,11.0,774.7629124045189,835.3672756775184,0.49830854979685135,774.442865984048,0.3200472197545472,784.3131713867188,848.1768188476562,0.5,783.9977416992188,0.3154517114162445
11,12.0,773.7745510400166,835.6307081465714,0.49293534604510103,773.4582735404441,0.31627763677302595,784.308837890625,847.637451171875,0.5,783.993408203125,0.3154236078262329
12,,,,,,,,,,,
13,,,,,,,,,,,
14,,,,,,,,,,,
15,,,,,,,,,,,
16,,,,,,,,,,,
17,,,,,,,,,,,
