,epoch,train_loss,basket_value_train_loss,train_auc,train_mse,train_bce,val_loss,basket_value_val_loss,val_auc,val_mse,val_bce
0,1.0,2140.6406860351562,1013.5574497620752,0.5097844837571498,2138.8130158968497,1.8276755855493019,832.189697265625,845.4976806640625,0.5007932144235473,831.5264282226562,0.6632408499717712
1,2.0,2289.7361279821102,1088.7844258875934,0.4986407522860947,2288.457478903554,1.278633149854976,818.6988525390625,837.8862915039062,0.5,818.0220947265625,0.6767377853393555
2,3.0,27594.390635952626,7292.7306945426335,0.48996395369789125,27593.119669065883,1.2713230327228826,806.2330322265625,829.991943359375,0.5,805.5610961914062,0.6719516515731812
3,4.0,845.5951349457349,827.8305388842624,0.4972262544605158,844.3473522911773,1.2477832893652419,793.720703125,819.7999877929688,0.5,793.0570678710938,0.6636183261871338
4,5.0,920.3915153456612,842.1575488693144,0.4988306306812723,919.1491978183114,1.2423172404795337,789.9888305664062,814.5967407226562,0.5,789.308837890625,0.6800156235694885
5,6.0,793.6540004987659,810.080101621663,0.49528785819733845,792.411799237772,1.2421991832417214,790.9297485351562,815.5496826171875,0.5,790.24462890625,0.6851107478141785
6,7.0,785.8268463509214,804.1116649417058,0.4897471508143205,784.5881055586177,1.2387401629810684,787.648681640625,810.6907348632812,0.5,786.9821166992188,0.6665749549865723
7,8.0,781.3187599416159,800.8240594220308,0.4954253680286488,780.0806417640733,1.238118471177809,787.0040283203125,812.0303955078125,0.5,786.3380737304688,0.6659363508224487
8,9.0,792.4039110991121,801.8246582592923,0.49709837565823295,791.154844693611,1.2490667909200937,785.8605346679688,809.151611328125,0.5,785.1818237304688,0.6787099838256836
9,10.0,815.8579256958757,808.3558639807204,0.49747269063762833,814.6194666763025,1.2384597759671006,785.153564453125,807.6629638671875,0.5,784.4805908203125,0.6729918718338013
10,,,,,,,,,,,
11,,,,,,,,,,,
12,,,,,,,,,,,
13,,,,,,,,,,,
14,,,,,,,,,,,
15,,,,,,,,,,,
16,,,,,,,,,,,
17,,,,,,,,,,,
18,,,,,,,,,,,
19,,,,,,,,,,,
20,,,,,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
40,,,,,,,,,,,
41,,,,,,,,,,,
42,,,,,,,,,,,
43,,,,,,,,,,,
44,,,,,,,,,,,
45,,,,,,,,,,,
46,,,,,,,,,,,
47,,,,,,,,,,,
48,,,,,,,,,,,
49,,,,,,,,,,,
50,,,,,,,,,,,
51,,,,,,,,,,,
52,,,,,,,,,,,
53,,,,,,,,,,,
54,,,,,,,,,,,
55,,,,,,,,,,,
56,,,,,,,,,,,
57,,,,,,,,,,,
58,,,,,,,,,,,
59,,,,,,,,,,,
60,,,,,,,,,,,
61,,,,,,,,,,,
62,,,,,,,,,,,
63,,,,,,,,,,,
64,,,,,,,,,,,
65,,,,,,,,,,,
66,,,,,,,,,,,
67,,,,,,,,,,,
68,,,,,,,,,,,
69,,,,,,,,,,,
70,,,,,,,,,,,
71,,,,,,,,,,,
72,,,,,,,,,,,
73,,,,,,,,,,,
74,,,,,,,,,,,
75,,,,,,,,,,,
76,,,,,,,,,,,
77,,,,,,,,,,,
78,,,,,,,,,,,
79,,,,,,,,,,,
80,,,,,,,,,,,
81,,,,,,,,,,,
82,,,,,,,,,,,
83,,,,,,,,,,,
84,,,,,,,,,,,
85,,,,,,,,,,,
86,,,,,,,,,,,
87,,,,,,,,,,,
88,,,,,,,,,,,
89,,,,,,,,,,,
90,,,,,,,,,,,
91,,,,,,,,,,,
92,,,,,,,,,,,
93,,,,,,,,,,,
94,,,,,,,,,,,
95,,,,,,,,,,,
96,,,,,,,,,,,
97,,,,,,,,,,,
98,,,,,,,,,,,
99,,,,,,,,,,,
100,,,,,,,,,,,
101,,,,,,,,,,,
102,,,,,,,,,,,
103,,,,,,,,,,,
104,,,,,,,,,,,
105,,,,,,,,,,,
106,,,,,,,,,,,
107,,,,,,,,,,,
108,,,,,,,,,,,
109,,,,,,,,,,,
110,,,,,,,,,,,
111,,,,,,,,,,,
112,,,,,,,,,,,
113,,,,,,,,,,,
114,,,,,,,,,,,
115,,,,,,,,,,,
116,,,,,,,,,,,
117,,,,,,,,,,,
118,,,,,,,,,,,
119,,,,,,,,,,,
120,,,,,,,,,,,
121,,,,,,,,,,,
122,,,,,,,,,,,
123,,,,,,,,,,,
124,,,,,,,,,,,
125,,,,,,,,,,,
126,,,,,,,,,,,
127,,,,,,,,,,,
128,,,,,,,,,,,
129,,,,,,,,,,,
130,,,,,,,,,,,
131,,,,,,,,,,,
132,,,,,,,,,,,
133,,,,,,,,,,,
134,,,,,,,,,,,
135,,,,,,,,,,,
136,,,,,,,,,,,
137,,,,,,,,,,,
138,,,,,,,,,,,
139,,,,,,,,,,,
140,,,,,,,,,,,
141,,,,,,,,,,,
142,,,,,,,,,,,
143,,,,,,,,,,,
144,,,,,,,,,,,
145,,,,,,,,,,,
146,,,,,,,,,,,
147,,,,,,,,,,,
148,,,,,,,,,,,
