,epoch,train_loss,basket_value_train_loss,train_auc,train_mse,train_bce,val_loss,basket_value_val_loss,val_auc,val_mse,val_bce
0,1.0,1716.0321039999685,842.119128014818,0.5261363512705081,1715.67406863258,0.3580500668232342,775.7081909179688,847.3255004882812,0.5434807604392505,775.3936157226562,0.31456443667411804
1,2.0,774.8488437400619,835.3989005140079,0.5030253548167564,774.5291719216905,0.3196720099806236,799.9926147460938,855.003173828125,0.49963485426513327,799.6759643554688,0.31663209199905396
2,3.0,777.7826623638288,838.4331993653844,0.5010427739860439,777.4509917228453,0.33167023320443434,784.9090576171875,851.9852905273438,0.5,784.58984375,0.31920701265335083
3,4.0,772.7494884907009,836.1732289304016,0.5088807859694108,772.4334520846834,0.316036185704618,784.3229370117188,848.6939086914062,0.5,784.00732421875,0.31560149788856506
4,5.0,773.9527241930983,836.9841642599501,0.5004734534091189,773.6350545809931,0.31767001205600354,784.3123779296875,848.0932006835938,0.5,783.9969482421875,0.3154376447200775
5,6.0,772.9149645733577,835.9008924188336,0.49999930902937056,772.5989865070114,0.31597710092954007,784.307373046875,846.330810546875,0.5,783.991455078125,0.3159019649028778
6,7.0,772.878156342631,835.7582509264968,0.4980146235755573,772.5546013851136,0.323554786440048,793.3171997070312,861.8953247070312,0.49404775748625074,783.9912719726562,9.325923919677734
7,8.0,782.0284807055776,849.5235173097954,0.4985263607631761,773.3479225873581,8.680557123526999,793.5552978515625,861.8953857421875,0.5,783.9903564453125,9.564925193786621
8,9.0,782.0882303264284,849.8539129160516,0.5002068272037341,772.8238891742196,9.264340434206247,793.5565795898438,861.8953857421875,0.5,783.9916381835938,9.564925193786621
9,10.0,781.6854640181347,849.4195453977804,0.49933084668469957,772.1656147477813,9.519849720455351,793.5557250976562,861.8953857421875,0.5,783.9907836914062,9.564925193786621
10,,,,,,,,,,,
11,,,,,,,,,,,
12,,,,,,,,,,,
13,,,,,,,,,,,
14,,,,,,,,,,,
15,,,,,,,,,,,
16,,,,,,,,,,,
17,,,,,,,,,,,
18,,,,,,,,,,,
19,,,,,,,,,,,
20,,,,,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
