,epoch,train_loss,basket_value_train_loss,train_auc,train_mse,train_bce,val_loss,basket_value_val_loss,val_auc,val_mse,val_bce
0,1.0,2728.238208794155,849.0149589491768,0.47112014400362,2727.5991840947627,0.6390315303407563,821.9970703125,853.9671630859375,0.46424975052493334,821.6595458984375,0.3375261425971985
1,2.0,4058.07399988467,1058.702387429454,0.4791009106859375,4057.56500515616,0.5089689780232365,806.7872924804688,853.8034057617188,0.5962105046264634,806.4735717773438,0.3137363791465759
2,3.0,3014.004602724789,873.6359602103204,0.4917228803541295,3013.563955014469,0.4406817511546831,790.0093994140625,850.5363159179688,0.4965956010986352,789.6943359375,0.31508880853652954
3,4.0,2645.7828460880582,1502.5802569243074,0.4911725773251212,2645.389096031891,0.39369859226459375,786.7676391601562,849.2384033203125,0.4637226186124026,786.451171875,0.3164851665496826
4,5.0,2229.562668501965,858.2222146812392,0.49926469375747756,2229.1691805599658,0.3934846242512662,789.0636596679688,842.0333251953125,0.531432441134423,788.7462768554688,0.3173729181289673
5,6.0,2610.759359535264,861.4616705771605,0.5093791602189983,2610.3669522525342,0.3923809527893739,784.786865234375,844.3020629882812,0.5294338969204638,784.4707641601562,0.3161133825778961
6,7.0,929.2981347394136,841.4929343381542,0.5168687694560806,928.9219841518285,0.37615330933244684,780.3193969726562,845.724853515625,0.5667228242975997,780.00537109375,0.31403008103370667
7,8.0,800.7815299940987,842.7897208746225,0.521354353004811,800.4349391445792,0.34659127401976497,776.9727783203125,846.62548828125,0.5594026116932397,776.65869140625,0.31409499049186707
8,9.0,2410.763615707678,2468.491355287517,0.5282522293483065,2410.416028543484,0.34756386997692423,778.1683959960938,843.2955322265625,0.5722804855624255,777.85546875,0.3128974735736847
9,10.0,774.2804163833338,836.4314328059097,0.5218828854519572,773.9489721754577,0.33144335741280045,784.7310180664062,850.0115356445312,0.48905662084659446,784.41552734375,0.31549084186553955
10,11.0,813.310491924637,850.1372552415345,0.5060162629117209,812.9725705012222,0.3379224929615764,778.4688110351562,848.0955200195312,0.527277909046442,778.1534423828125,0.315341591835022
11,12.0,1083.9020241579394,834.7481598649289,0.5036777921505602,1083.5699286899683,0.33209791541830896,776.82568359375,846.6644897460938,0.5646162045048692,776.5121459960938,0.3135460317134857
12,13.0,790.3148062302291,842.1941054642566,0.5168686359351861,789.9819200199806,0.3328874604833638,777.7691040039062,844.9761352539062,0.5601972252122082,777.4563598632812,0.3127618730068207
13,14.0,772.2608412760167,833.8789873649738,0.5154399698736805,771.9359727169107,0.32486585198553064,777.178955078125,847.2246704101562,0.5427880991853267,776.8638916015625,0.3150659501552582
14,15.0,778.1413768932132,833.2709029496082,0.5173904439362788,777.8139347006207,0.3274427835652433,782.1160278320312,847.9402465820312,0.5291201179746332,781.8016967773438,0.314301073551178
15,16.0,775.3784043013684,835.1115420288835,0.5095704147138957,775.0475382424571,0.33086534946059887,778.4192504882812,846.570556640625,0.5477233265183455,778.1057739257812,0.3134550452232361
16,17.0,774.9929747786258,835.4692284519687,0.5165390245858031,774.6711676661954,0.32180581794925994,780.9990234375,848.06884765625,0.5185367787663104,780.6838989257812,0.3151301443576813
17,18.0,770.3593771998868,832.7772778002031,0.5136535696243704,770.0387533925062,0.3206238648825628,779.3261108398438,847.3998413085938,0.5303429637129158,779.011474609375,0.3146182596683502
18,19.0,783.5456520501822,841.3166777253882,0.5069244762092135,783.2239968703568,0.32165453519009374,781.01025390625,846.9332885742188,0.5306882677308998,780.6966552734375,0.3135794401168823
19,20.0,775.1353953542884,835.6323520215742,0.5052305425174257,774.8112338949567,0.3241608349914931,782.9518432617188,848.0905151367188,0.5154450140963406,782.636962890625,0.31485676765441895
20,21.0,786.2124514901565,849.2697409413344,0.5035061184948536,785.8888210928513,0.3236290829861822,783.1524047851562,847.97705078125,0.5014329826025209,782.83740234375,0.31499016284942627
21,22.0,1304.1716700828879,838.9711188567928,0.5023489688414973,1303.8480631822458,0.32360061802015716,784.3406372070312,848.3367919921875,0.501400712557481,784.0252075195312,0.315411776304245
22,23.0,787.7377555238688,841.9332466359518,0.4982837341040872,787.4178710188602,0.31988477332094695,784.3526611328125,848.4034423828125,0.5001380743650105,784.0371704101562,0.31546488404273987
23,24.0,778.0656304856751,834.4378452418041,0.4912825993767645,777.7445335154154,0.3210955788752784,784.3502197265625,848.2525634765625,0.5003380359898218,784.0347900390625,0.31543222069740295
24,25.0,1830.9940576845884,837.8387334156621,0.5061606799458093,1830.6704513456193,0.3235960614644677,784.3372192382812,848.05810546875,0.4997688767044434,784.0217895507812,0.3154197633266449
25,26.0,784.9581827737071,834.5807789059504,0.49967248159063976,784.6385133895405,0.319668836251724,784.290283203125,848.2294311523438,0.5002930832356389,783.974853515625,0.31544315814971924
26,27.0,918.9259988047594,837.8383695450298,0.49715035617700043,918.6076300685392,0.3183660578051228,784.3316040039062,847.8435668945312,0.5002930832356389,784.0161743164062,0.31542032957077026
27,28.0,783.2532007884395,837.7774442895059,0.5009878735322132,782.9325678538692,0.32063148321549584,784.3305053710938,847.8701171875,0.5,784.0150756835938,0.315418541431427
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
40,,,,,,,,,,,
41,,,,,,,,,,,
42,,,,,,,,,,,
43,,,,,,,,,,,
44,,,,,,,,,,,
45,,,,,,,,,,,
46,,,,,,,,,,,
47,,,,,,,,,,,
48,,,,,,,,,,,
49,,,,,,,,,,,
50,,,,,,,,,,,
51,,,,,,,,,,,
52,,,,,,,,,,,
53,,,,,,,,,,,
54,,,,,,,,,,,
55,,,,,,,,,,,
56,,,,,,,,,,,
57,,,,,,,,,,,
58,,,,,,,,,,,
59,,,,,,,,,,,
60,,,,,,,,,,,
61,,,,,,,,,,,
62,,,,,,,,,,,
63,,,,,,,,,,,
64,,,,,,,,,,,
65,,,,,,,,,,,
66,,,,,,,,,,,
67,,,,,,,,,,,
68,,,,,,,,,,,
69,,,,,,,,,,,
70,,,,,,,,,,,
71,,,,,,,,,,,
72,,,,,,,,,,,
73,,,,,,,,,,,
74,,,,,,,,,,,
75,,,,,,,,,,,
76,,,,,,,,,,,
77,,,,,,,,,,,
78,,,,,,,,,,,
79,,,,,,,,,,,
80,,,,,,,,,,,
81,,,,,,,,,,,
82,,,,,,,,,,,
83,,,,,,,,,,,
84,,,,,,,,,,,
85,,,,,,,,,,,
86,,,,,,,,,,,
87,,,,,,,,,,,
88,,,,,,,,,,,
89,,,,,,,,,,,
90,,,,,,,,,,,
91,,,,,,,,,,,
92,,,,,,,,,,,
93,,,,,,,,,,,
94,,,,,,,,,,,
95,,,,,,,,,,,
96,,,,,,,,,,,
97,,,,,,,,,,,
98,,,,,,,,,,,
99,,,,,,,,,,,
100,,,,,,,,,,,
101,,,,,,,,,,,
102,,,,,,,,,,,
103,,,,,,,,,,,
104,,,,,,,,,,,
105,,,,,,,,,,,
106,,,,,,,,,,,
107,,,,,,,,,,,
108,,,,,,,,,,,
109,,,,,,,,,,,
110,,,,,,,,,,,
111,,,,,,,,,,,
112,,,,,,,,,,,
113,,,,,,,,,,,
114,,,,,,,,,,,
115,,,,,,,,,,,
116,,,,,,,,,,,
117,,,,,,,,,,,
118,,,,,,,,,,,
