,epoch,train_loss,basket_value_train_loss,train_auc,train_mse,train_bce,val_loss,basket_value_val_loss,val_auc,val_mse,val_bce
0,1.0,614521344.8544803,87198.83947530607,0.497211668137288,614521342.1970662,3.1775293451983755,820.29541015625,845.6828002929688,0.5,819.9734497070312,0.32194599509239197
1,2.0,282878.5919308546,31252.396484375,0.5009514498666761,282878.2054100967,0.385414785364779,792.0516357421875,844.9989013671875,0.5,791.73583984375,0.31582367420196533
2,3.0,753900.5504276927,834.2700262302305,0.5023498116921443,753900.2262640232,0.32876775032136496,785.8810424804688,848.6095581054688,0.5,785.5636596679688,0.31741225719451904
3,4.0,400248661.90374756,833.9599847560976,0.4957750358854095,400248661.60108984,0.3321818938342536,806.7529907226562,840.1939697265625,0.5,806.4375610351562,0.31544870138168335
4,5.0,18310110.97558817,839.9081152939215,0.4997197246211661,18310110.658972017,0.3241172203930413,870.402587890625,862.5947875976562,0.5,870.0867309570312,0.3158353567123413
5,6.0,131821.10084719775,845.5118147687214,0.4960313559467435,131820.7778186333,0.32433747881796304,786.06640625,849.6541748046875,0.5,785.7509765625,0.3154202103614807
6,7.0,596589.9283730112,836.3770923149295,0.4980252468317327,596589.6109120438,0.32312287971740816,788.7568359375,843.62060546875,0.5,788.4412841796875,0.31557583808898926
7,8.0,2832101.323015911,831.9481216058498,0.500233088260182,2832101.012049977,0.3215762522162461,787.505126953125,844.35693359375,0.5,787.1896362304688,0.3155030608177185
8,9.0,3450583.732311714,842.2634441096608,0.49501019649001604,3450583.4143379023,0.32168096667382773,810.8076171875,853.6959228515625,0.5,810.486572265625,0.32101595401763916
9,10.0,78367427.88241056,831.9639520412538,0.5044176714837222,78367427.56417996,0.3247632464257682,1049.5572509765625,839.07568359375,0.5,1049.2293701171875,0.3278723657131195
10,,,,,,,,,,,
11,,,,,,,,,,,
12,,,,,,,,,,,
13,,,,,,,,,,,
14,,,,,,,,,,,
15,,,,,,,,,,,
16,,,,,,,,,,,
17,,,,,,,,,,,
18,,,,,,,,,,,
19,,,,,,,,,,,
20,,,,,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
