,epoch,train_loss,basket_value_train_loss,train_auc,train_mse,train_bce,val_loss,basket_value_val_loss,val_auc,val_mse,val_bce,lambda1,lambda2
0,1.0,2447.7008803666004,2438.7466630994177,0.4966904209239526,2438.7466630994177,8.954242404618878,871.4603271484375,861.8953857421875,0.5,861.8953857421875,9.564925193786621,1.0,1.0
1,2.0,860.3395324894256,850.7769793176943,0.5000785753774518,850.7769793176943,9.562553578359218,871.4603271484375,861.8953857421875,0.5,861.8953857421875,9.564925193786621,1.0,1.0
2,3.0,860.8565898497412,851.2847754355589,0.5001117486437114,851.2847754355589,9.571815247916005,871.4603271484375,861.8953857421875,0.5,861.8953857421875,9.564925193786621,0.9999734518878424,1.000026548112158
3,4.0,857.7518319440035,848.2059229283245,0.4999795028736701,848.2059229283245,9.54590881967837,871.4603271484375,861.8953857421875,0.5,861.8953857421875,9.564925193786621,0.9999349871185045,1.0000650128814956
4,5.0,860.4812667940292,850.9095068621489,0.499995797429843,850.9095068621489,9.57176003573131,871.4603271484375,861.8953857421875,0.5,861.8953857421875,9.564925193786621,1.000034237202522,0.9999657627974782
5,6.0,858.2351154725244,848.6893878772946,0.49995957488015325,848.6893878772946,9.545727615707492,871.4603271484375,861.8953857421875,0.5,861.8953857421875,9.564925193786621,1.0000078998554083,0.9999921001445915
6,7.0,858.8777469564801,849.3227929425386,0.49994325278529594,849.3227929425386,9.554954113404444,871.4603271484375,861.8953857421875,0.5,861.8953857421875,9.564925193786621,0.9999842696697145,1.0000157303302857
7,8.0,860.8172378071978,851.2449555192258,0.5000127028441086,851.2449555192258,9.57228234355435,871.4603271484375,861.8953857421875,0.5,861.8953857421875,9.564925193786621,1.0000321169468855,0.9999678830531142
8,9.0,859.02082440897,849.4677240102569,0.5002307458029877,849.4677240102569,9.553100446981887,871.4603271484375,861.8953857421875,0.5,861.8953857421875,9.564925193786621,0.9999940069505139,1.0000059930494862
9,10.0,226431.5864406656,226422.08650694304,0.49957397738516557,226422.08650694304,9.497418358282077,871.4603271484375,861.8953857421875,0.5,861.8953857421875,9.564925193786621,2.0,6.693529747097733e-17
10,,,,,,,,,,,,,
11,,,,,,,,,,,,,
12,,,,,,,,,,,,,
13,,,,,,,,,,,,,
14,,,,,,,,,,,,,
15,,,,,,,,,,,,,
16,,,,,,,,,,,,,
17,,,,,,,,,,,,,
18,,,,,,,,,,,,,
19,,,,,,,,,,,,,
20,,,,,,,,,,,,,
21,,,,,,,,,,,,,
22,,,,,,,,,,,,,
23,,,,,,,,,,,,,
24,,,,,,,,,,,,,
25,,,,,,,,,,,,,
26,,,,,,,,,,,,,
27,,,,,,,,,,,,,
28,,,,,,,,,,,,,
29,,,,,,,,,,,,,
30,,,,,,,,,,,,,
31,,,,,,,,,,,,,
