,epoch,train_loss,basket_value_train_loss,train_auc,train_mse,train_bce,val_loss,basket_value_val_loss,val_auc,val_mse,val_bce
0,1.0,789.2856984175112,788.6054169029318,0.4381208304345391,788.6054169029318,0.6802821166229688,779.5546875,778.8975219726562,0.4058311026543565,778.8975219726562,0.6571446657180786
1,2.0,771.8166125835179,771.1500747610347,0.41185644597821375,771.1500747610347,0.6665370845208702,771.1246337890625,770.4603271484375,0.3873295556545623,770.4603271484375,0.6642773151397705
2,3.0,769.5687880977507,768.90991972705,0.3961995021473165,768.90991972705,0.6588679173941253,767.6920166015625,767.0156860351562,0.374256099147533,767.0156860351562,0.6763442158699036
3,4.0,764.8086565196422,764.1221794444845,0.39060673747101676,764.1221794444845,0.6864785127192965,768.0342407226562,767.3479614257812,0.3749129653627582,767.3479614257812,0.6862586140632629
4,5.0,761.1029430336666,760.4285648422124,0.38712695931064234,760.4285648422124,0.6743801211431828,765.8300170898438,765.1521606445312,0.3713765245597574,765.1521606445312,0.6778493523597717
5,6.0,758.1042824553272,757.4385265344482,0.38548003081528726,757.4385265344482,0.665754727595779,766.1190795898438,765.4457397460938,0.3657147306214382,765.4457397460938,0.6733160614967346
6,7.0,757.0056952082433,756.3339126516597,0.3883884063072867,756.3339126516597,0.6717832938134213,762.890380859375,762.2144775390625,0.37787666737651077,762.2144775390625,0.6758887767791748
7,8.0,756.76342902352,756.0983553650559,0.3896374450402963,756.0983553650559,0.6650729776344358,761.1544189453125,760.4857177734375,0.37408081247833225,760.4857177734375,0.6687279343605042
8,9.0,755.268819126299,754.6034559493057,0.39364229244961374,754.6034559493057,0.6653631622523939,762.1292724609375,761.4478149414062,0.3641928782045645,761.4478149414062,0.6814703941345215
9,10.0,752.9859414752544,752.3197331347957,0.39018472882807576,752.3197331347957,0.6662076636576616,759.4993286132812,758.8309326171875,0.38536589797578147,758.8309326171875,0.6684110164642334
10,,,,,,,,,,,
11,,,,,,,,,,,
12,,,,,,,,,,,
13,,,,,,,,,,,
14,,,,,,,,,,,
15,,,,,,,,,,,
16,,,,,,,,,,,
17,,,,,,,,,,,
18,,,,,,,,,,,
19,,,,,,,,,,,
20,,,,,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
40,,,,,,,,,,,
41,,,,,,,,,,,
42,,,,,,,,,,,
43,,,,,,,,,,,
44,,,,,,,,,,,
45,,,,,,,,,,,
46,,,,,,,,,,,
47,,,,,,,,,,,
48,,,,,,,,,,,
49,,,,,,,,,,,
50,,,,,,,,,,,
51,,,,,,,,,,,
52,,,,,,,,,,,
53,,,,,,,,,,,
54,,,,,,,,,,,
55,,,,,,,,,,,
56,,,,,,,,,,,
57,,,,,,,,,,,
58,,,,,,,,,,,
59,,,,,,,,,,,
60,,,,,,,,,,,
61,,,,,,,,,,,
62,,,,,,,,,,,
63,,,,,,,,,,,
64,,,,,,,,,,,
65,,,,,,,,,,,
66,,,,,,,,,,,
67,,,,,,,,,,,
68,,,,,,,,,,,
69,,,,,,,,,,,
70,,,,,,,,,,,
71,,,,,,,,,,,
72,,,,,,,,,,,
73,,,,,,,,,,,
74,,,,,,,,,,,
75,,,,,,,,,,,
76,,,,,,,,,,,
77,,,,,,,,,,,
78,,,,,,,,,,,
79,,,,,,,,,,,
80,,,,,,,,,,,
81,,,,,,,,,,,
82,,,,,,,,,,,
83,,,,,,,,,,,
84,,,,,,,,,,,
85,,,,,,,,,,,
86,,,,,,,,,,,
87,,,,,,,,,,,
88,,,,,,,,,,,
89,,,,,,,,,,,
90,,,,,,,,,,,
91,,,,,,,,,,,
92,,,,,,,,,,,
93,,,,,,,,,,,
94,,,,,,,,,,,
95,,,,,,,,,,,
96,,,,,,,,,,,
97,,,,,,,,,,,
98,,,,,,,,,,,
99,,,,,,,,,,,
100,,,,,,,,,,,
101,,,,,,,,,,,
102,,,,,,,,,,,
103,,,,,,,,,,,
104,,,,,,,,,,,
105,,,,,,,,,,,
106,,,,,,,,,,,
107,,,,,,,,,,,
108,,,,,,,,,,,
109,,,,,,,,,,,
110,,,,,,,,,,,
111,,,,,,,,,,,
112,,,,,,,,,,,
113,,,,,,,,,,,
114,,,,,,,,,,,
115,,,,,,,,,,,
116,,,,,,,,,,,
117,,,,,,,,,,,
118,,,,,,,,,,,
119,,,,,,,,,,,
120,,,,,,,,,,,
121,,,,,,,,,,,
122,,,,,,,,,,,
123,,,,,,,,,,,
124,,,,,,,,,,,
125,,,,,,,,,,,
126,,,,,,,,,,,
127,,,,,,,,,,,
128,,,,,,,,,,,
129,,,,,,,,,,,
