,epoch,train_loss,basket_value_train_loss,train_auc,train_mse,train_bce,val_loss,basket_value_val_loss,val_auc,val_mse,val_bce,lambda1,lambda2
0,1.0,789.7962540071314,788.9636962234333,0.4394761726622778,788.9636962234333,0.8325565151538351,796.3011474609375,795.4428100585938,0.3931787375289722,795.4428100585938,0.8583155274391174,1.0,1.0
1,2.0,775.7051056423861,774.9308292136947,0.41372107778867234,774.9308292136947,0.774276797581012,771.0015258789062,770.3807983398438,0.39051836667056716,770.3807983398438,0.6207478046417236,1.0,1.0
2,3.0,770.1860589233961,769.4745907175559,0.41398819301433365,769.4745907175559,0.7114683256903734,768.5661010742188,767.9179077148438,0.38858714256745996,767.9179077148438,0.6482096314430237,1.0528634959363536,0.9471365040636464
3,4.0,766.4513665124568,765.8028404364754,0.41567940621789445,765.8028404364754,0.6485255063953488,769.180908203125,768.5303955078125,0.35945917512241177,768.5303955078125,0.6504884362220764,1.059712546177806,0.9402874538221939
4,5.0,852.0936942620577,851.4559055685814,0.4108381071503844,851.4559055685814,0.6377879082698793,781.2351684570312,780.6165771484375,0.40679175427668945,780.6165771484375,0.6185765862464905,1.0914610783042862,0.9085389216957139
5,6.0,760.5871601720011,759.9520586192516,0.41368125017482893,759.9520586192516,0.6351009486457719,766.1832275390625,765.5547485351562,0.4265812685470994,765.5547485351562,0.6284899115562439,0.9263801698157176,1.0736198301842825
6,7.0,757.231689687515,756.5899011286722,0.41415359953305075,756.5899011286722,0.6417881219251548,766.0556030273438,765.4228515625,0.4115039985056934,765.4228515625,0.6327314972877502,0.9893193503293184,1.0106806496706815
7,8.0,758.8571071361067,758.1889602497059,0.44362041338202485,758.1889602497059,0.6681465713476072,769.6824951171875,769.0045166015625,0.4968445855734002,769.0045166015625,0.6779755353927612,0.9721808792340769,1.027819120765923
8,9.0,766.881599719257,766.1912503806493,0.4489063261799292,766.1912503806493,0.690349473931273,769.9686889648438,769.297607421875,0.4066179938934027,769.297607421875,0.6710975170135498,0.9838041971277204,1.0161958028722793
9,10.0,759.0275043305896,758.3636260142524,0.4198936853228959,758.3636260142524,0.6638766014447777,772.7901611328125,772.05810546875,0.4041550771900931,772.05810546875,0.7320651412010193,1.0200907102789691,0.9799092897210309
10,,,,,,,,,,,,,
11,,,,,,,,,,,,,
12,,,,,,,,,,,,,
13,,,,,,,,,,,,,
14,,,,,,,,,,,,,
15,,,,,,,,,,,,,
16,,,,,,,,,,,,,
17,,,,,,,,,,,,,
18,,,,,,,,,,,,,
19,,,,,,,,,,,,,
20,,,,,,,,,,,,,
21,,,,,,,,,,,,,
22,,,,,,,,,,,,,
23,,,,,,,,,,,,,
24,,,,,,,,,,,,,
25,,,,,,,,,,,,,
26,,,,,,,,,,,,,
27,,,,,,,,,,,,,
28,,,,,,,,,,,,,
29,,,,,,,,,,,,,
30,,,,,,,,,,,,,
31,,,,,,,,,,,,,
32,,,,,,,,,,,,,
33,,,,,,,,,,,,,
34,,,,,,,,,,,,,
35,,,,,,,,,,,,,
36,,,,,,,,,,,,,
37,,,,,,,,,,,,,
38,,,,,,,,,,,,,
39,,,,,,,,,,,,,
40,,,,,,,,,,,,,
41,,,,,,,,,,,,,
42,,,,,,,,,,,,,
43,,,,,,,,,,,,,
44,,,,,,,,,,,,,
